user_id,segment,total_orders,total_spend,cancellation_rate,total_events,viewed_products,completed_orders
U006343,2,2.0,385.32,0.0,11.0,11.0,1.0
U006344,3,5.0,3034.17,0.2,11.0,11.0,0.0
U006345,2,2.0,256.34000000000003,0.0,10.0,10.0,0.0
U006346,2,2.0,527.9499999999999,0.0,9.0,9.0,1.0
U006347,2,0.0,0.0,0.0,11.0,11.0,0.0
U006348,2,2.0,1506.07,0.0,9.0,9.0,0.0
U006349,2,2.0,347.53,0.0,11.0,11.0,0.0
U006350,1,0.0,0.0,0.0,4.0,4.0,0.0
U006351,3,4.0,785.14,0.0,9.0,9.0,2.0
U006352,2,0.0,0.0,0.0,11.0,11.0,0.0
U006353,2,1.0,90.02,0.0,10.0,10.0,0.0
U006354,2,2.0,1628.94,0.0,10.0,10.0,1.0
U006355,2,1.0,603.12,0.0,9.0,9.0,0.0
U006356,1,0.0,0.0,0.0,6.0,6.0,0.0
U006357,3,4.0,3780.96,0.0,11.0,11.0,1.0
U006358,3,6.0,515.49,0.16666666666666666,4.0,4.0,0.0
U006359,1,0.0,0.0,0.0,6.0,6.0,0.0
U006360,1,0.0,0.0,0.0,4.0,4.0,0.0
U006361,1,1.0,372.14,0.0,2.0,2.0,0.0
U006362,1,2.0,2259.8199999999997,0.0,7.0,7.0,0.0
U006363,1,2.0,1053.85,0.0,8.0,8.0,0.0
U006364,1,2.0,683.93,0.0,8.0,8.0,1.0
U006365,3,3.0,3804.4799999999996,0.0,9.0,9.0,1.0
U006366,3,2.0,1455.42,0.0,8.0,8.0,1.0
U006367,3,4.0,5709.53,0.0,7.0,7.0,1.0
U006368,2,3.0,969.37,0.3333333333333333,14.0,14.0,1.0
U006369,3,5.0,2093.17,0.4,4.0,4.0,0.0
U006370,1,1.0,590.92,0.0,4.0,4.0,1.0
U006371,2,0.0,0.0,0.0,13.0,13.0,0.0
U006372,1,0.0,0.0,0.0,8.0,8.0,0.0
U006373,0,2.0,1244.09,0.5,7.0,7.0,0.0
U006374,3,4.0,3546.64,0.0,11.0,11.0,2.0
U006375,2,1.0,154.57,0.0,11.0,11.0,0.0
U006376,3,3.0,8406.65,1.0,6.0,6.0,0.0
U006377,2,2.0,1405.14,0.0,12.0,12.0,1.0
U006378,3,3.0,2170.25,0.0,8.0,8.0,1.0
U006379,1,0.0,0.0,0.0,8.0,8.0,0.0
U006380,3,3.0,2814.46,0.0,5.0,5.0,1.0
U006381,0,3.0,4094.15,0.6666666666666666,7.0,7.0,0.0
U006382,3,3.0,5360.55,0.0,6.0,6.0,1.0
U006383,3,3.0,5095.639999999999,0.0,7.0,7.0,1.0
U006384,2,2.0,255.97,0.0,9.0,9.0,1.0
U006385,0,3.0,1266.07,0.6666666666666666,6.0,6.0,1.0
U006386,2,2.0,414.49,0.0,13.0,12.0,1.0
U006387,2,2.0,1507.53,0.0,9.0,9.0,1.0
U006388,2,3.0,818.8199999999999,0.0,10.0,10.0,1.0
U006389,1,3.0,1062.47,0.0,5.0,5.0,1.0
U006390,1,1.0,97.57,0.0,6.0,6.0,1.0
U006391,3,3.0,667.32,0.3333333333333333,9.0,9.0,1.0
U006392,2,1.0,127.42,0.0,11.0,11.0,0.0
U006393,0,2.0,393.24,0.5,5.0,5.0,0.0
U006394,1,1.0,34.12,0.0,8.0,8.0,0.0
U006395,2,1.0,1989.66,0.0,9.0,9.0,1.0
U006396,1,1.0,420.43,0.0,8.0,8.0,0.0
U006397,3,3.0,1717.01,0.0,7.0,7.0,1.0
U006398,2,0.0,0.0,0.0,10.0,10.0,0.0
U006399,1,1.0,814.55,0.0,6.0,6.0,0.0
U006400,2,1.0,167.52,0.0,9.0,9.0,0.0
U006401,3,3.0,2001.61,0.0,8.0,8.0,1.0
U006402,3,3.0,1921.39,0.0,4.0,4.0,1.0
U006403,3,5.0,3118.04,0.2,10.0,10.0,1.0
U006404,1,1.0,985.35,0.0,6.0,6.0,0.0
U006405,1,2.0,1219.1599999999999,0.0,6.0,6.0,0.0
U006406,2,3.0,339.81,0.3333333333333333,10.0,10.0,0.0
U006407,1,1.0,513.91,0.0,6.0,6.0,1.0
U006408,3,5.0,868.54,0.0,9.0,9.0,2.0
U006409,2,3.0,226.2,0.0,11.0,11.0,0.0
U006410,3,3.0,1869.6000000000001,0.0,7.0,7.0,2.0
U006411,0,2.0,50.37,0.5,9.0,9.0,0.0
U006412,2,1.0,530.14,1.0,15.0,15.0,0.0
U006413,2,0.0,0.0,0.0,15.0,15.0,0.0
U006414,3,5.0,939.6800000000001,0.0,3.0,3.0,2.0
U006415,0,3.0,600.22,0.3333333333333333,8.0,8.0,0.0
U006416,2,3.0,372.42,0.0,9.0,9.0,1.0
U006417,2,3.0,2258.9900000000002,0.0,12.0,12.0,1.0
U006418,2,0.0,0.0,0.0,11.0,11.0,0.0
U006419,1,1.0,47.16,0.0,8.0,8.0,0.0
U006420,2,1.0,74.41,0.0,9.0,9.0,0.0
U006421,1,2.0,1327.48,0.0,6.0,6.0,0.0
U006422,0,2.0,132.47,0.5,10.0,10.0,0.0
U006423,0,2.0,2531.8599999999997,0.5,5.0,5.0,0.0
U006424,0,1.0,223.96,1.0,6.0,6.0,0.0
U006425,2,3.0,999.6800000000001,0.0,11.0,11.0,1.0
U006426,1,2.0,201.49,0.0,5.0,5.0,1.0
U006427,0,1.0,718.89,1.0,5.0,5.0,0.0
U006428,1,0.0,0.0,0.0,6.0,6.0,0.0
U006429,1,1.0,179.12,0.0,5.0,5.0,0.0
U006430,1,1.0,188.36,0.0,8.0,8.0,0.0
U006431,2,3.0,525.98,0.0,9.0,9.0,0.0
U006432,1,0.0,0.0,0.0,4.0,4.0,0.0
U006433,2,1.0,289.15,0.0,12.0,12.0,0.0
U006434,2,0.0,0.0,0.0,9.0,9.0,0.0
U006435,3,4.0,2967.4,0.25,6.0,6.0,0.0
U006436,1,1.0,39.02,0.0,8.0,8.0,1.0
U006437,2,1.0,37.14,0.0,12.0,12.0,1.0
U006438,0,2.0,889.16,0.5,7.0,7.0,0.0
U006439,3,4.0,1596.67,0.0,8.0,8.0,0.0
U006440,2,2.0,608.8599999999999,0.0,9.0,9.0,1.0
U006441,0,1.0,502.87,1.0,8.0,8.0,0.0
U006442,2,3.0,2185.69,0.0,11.0,11.0,1.0
U006443,0,2.0,388.51,0.5,5.0,5.0,1.0
U006444,2,2.0,896.3399999999999,0.0,10.0,10.0,0.0
U006445,3,6.0,2267.28,0.0,7.0,7.0,0.0
U006446,3,5.0,4121.61,0.6,10.0,10.0,1.0
U006447,0,2.0,1890.3700000000001,0.5,8.0,8.0,0.0
U006448,1,1.0,1460.75,0.0,5.0,5.0,0.0
U006449,2,2.0,2900.33,0.5,13.0,13.0,0.0
U006450,3,2.0,2784.03,0.5,8.0,8.0,1.0
U006451,1,2.0,27.880000000000003,0.0,8.0,8.0,0.0
U006452,2,0.0,0.0,0.0,13.0,13.0,0.0
U006453,2,1.0,233.13,0.0,10.0,10.0,1.0
U006454,0,2.0,414.39,0.5,8.0,8.0,0.0
U006455,0,1.0,2014.06,1.0,8.0,8.0,0.0
U006456,3,7.0,4946.33,0.14285714285714285,10.0,10.0,0.0
U006457,3,4.0,410.49,0.0,7.0,7.0,2.0
U006458,0,1.0,1093.62,1.0,7.0,7.0,0.0
U006459,1,3.0,696.92,0.0,4.0,4.0,1.0
U006460,1,2.0,279.01,0.0,6.0,6.0,1.0
U006461,2,1.0,733.93,0.0,11.0,11.0,0.0
U006462,1,2.0,181.60999999999999,0.0,6.0,6.0,0.0
U006463,2,0.0,0.0,0.0,11.0,11.0,0.0
U006464,3,3.0,3901.2200000000003,0.0,10.0,10.0,0.0
U006465,1,4.0,927.2,0.25,3.0,3.0,0.0
U006466,1,1.0,51.45,0.0,6.0,6.0,0.0
U006467,2,3.0,870.99,0.3333333333333333,11.0,11.0,0.0
U006468,1,0.0,0.0,0.0,8.0,8.0,0.0
U006469,3,4.0,10953.18,0.25,4.0,4.0,2.0
U006470,1,2.0,1343.23,0.0,7.0,7.0,0.0
U006471,0,1.0,498.14,1.0,3.0,3.0,0.0
U006472,1,1.0,150.4,0.0,8.0,8.0,0.0
U006473,1,3.0,563.11,0.0,5.0,5.0,0.0
U006474,2,2.0,235.31,0.0,10.0,10.0,1.0
U006475,1,0.0,0.0,0.0,7.0,7.0,0.0
U006476,0,1.0,343.53,1.0,1.0,1.0,0.0
U006477,3,4.0,4459.39,0.25,8.0,8.0,1.0
U006478,3,3.0,1990.1599999999999,0.0,8.0,8.0,1.0
U006479,1,0.0,0.0,0.0,6.0,6.0,0.0
U006480,3,3.0,1038.0,0.0,8.0,8.0,1.0
U006481,1,0.0,0.0,0.0,6.0,6.0,0.0
U006482,1,2.0,86.33,0.0,8.0,8.0,0.0
U006483,2,0.0,0.0,0.0,9.0,9.0,0.0
U006484,1,0.0,0.0,0.0,3.0,3.0,0.0
U006485,1,2.0,706.41,0.0,7.0,7.0,0.0
U006486,3,3.0,671.88,0.0,7.0,7.0,3.0
U006487,2,3.0,1841.58,0.3333333333333333,13.0,13.0,0.0
U006488,1,2.0,403.20000000000005,0.0,8.0,8.0,1.0
U006489,0,1.0,490.62,1.0,7.0,7.0,0.0
U006490,3,4.0,2253.28,0.25,7.0,7.0,1.0
U006491,1,0.0,0.0,0.0,7.0,7.0,0.0
U006492,1,2.0,282.48,0.0,6.0,6.0,0.0
U006493,1,3.0,1540.77,0.0,5.0,5.0,0.0
U006494,2,2.0,895.31,0.0,10.0,10.0,1.0
U006495,1,1.0,111.25,0.0,8.0,8.0,0.0
U006496,2,1.0,32.25,0.0,15.0,15.0,1.0
U006497,1,2.0,965.8199999999999,0.0,5.0,5.0,1.0
U006498,3,5.0,2071.0099999999998,0.0,7.0,7.0,1.0
U006499,1,2.0,308.0,0.5,4.0,4.0,1.0
U006500,1,2.0,731.73,0.0,7.0,7.0,1.0
U006501,1,2.0,516.58,0.0,4.0,4.0,1.0
U006502,1,1.0,173.37,0.0,7.0,7.0,0.0
U006503,3,4.0,1816.3500000000001,0.25,6.0,6.0,0.0
U006504,3,3.0,3521.71,0.3333333333333333,6.0,6.0,0.0
U006505,1,0.0,0.0,0.0,8.0,8.0,0.0
U006506,3,4.0,2117.3599999999997,0.0,9.0,9.0,1.0
U006507,0,1.0,2053.48,1.0,3.0,3.0,0.0
U006508,1,2.0,1823.9099999999999,0.0,0.0,0.0,1.0
U006509,1,0.0,0.0,0.0,7.0,7.0,0.0
U006510,0,3.0,2630.4700000000003,0.6666666666666666,8.0,8.0,0.0
U006511,1,3.0,792.9200000000001,0.3333333333333333,5.0,5.0,1.0
U006512,2,2.0,1608.56,0.0,10.0,10.0,0.0
U006513,1,3.0,433.8,0.0,8.0,8.0,0.0
U006514,1,2.0,493.96,0.0,8.0,8.0,0.0
U006515,2,5.0,1165.93,0.2,12.0,12.0,0.0
U006516,3,4.0,7608.31,0.25,11.0,11.0,1.0
U006517,2,2.0,856.15,0.0,10.0,10.0,1.0
U006518,1,2.0,941.72,0.0,4.0,4.0,1.0
U006519,1,4.0,902.24,0.25,6.0,6.0,0.0
U006520,2,0.0,0.0,0.0,9.0,9.0,0.0
U006521,2,0.0,0.0,0.0,9.0,9.0,0.0
U006522,1,2.0,1759.77,0.0,6.0,6.0,0.0
U006523,3,3.0,2777.46,0.3333333333333333,9.0,9.0,2.0
U006524,2,3.0,974.8699999999999,0.0,12.0,12.0,1.0
U006525,3,3.0,3882.16,0.0,5.0,5.0,0.0
U006526,1,4.0,682.5,0.0,7.0,7.0,0.0
U006527,3,7.0,4490.599999999999,0.0,6.0,6.0,1.0
U006528,3,3.0,2865.8,0.3333333333333333,7.0,7.0,0.0
U006529,1,0.0,0.0,0.0,8.0,8.0,0.0
U006530,1,1.0,63.08,0.0,8.0,8.0,0.0
U006531,3,3.0,3890.3900000000003,0.3333333333333333,4.0,4.0,1.0
U006532,3,5.0,5167.48,0.4,3.0,3.0,0.0
U006533,0,1.0,22.11,1.0,7.0,7.0,0.0
U006534,1,1.0,764.69,0.0,6.0,6.0,1.0
U006535,1,2.0,987.4399999999999,0.0,6.0,6.0,0.0
U006536,2,1.0,98.79,0.0,17.0,17.0,0.0
U006537,2,0.0,0.0,0.0,14.0,14.0,0.0
U006538,3,4.0,2078.25,0.25,5.0,5.0,1.0
U006539,3,4.0,1707.97,0.25,6.0,6.0,1.0
U006540,1,1.0,698.17,0.0,5.0,5.0,0.0
U006541,0,3.0,683.13,0.6666666666666666,11.0,11.0,0.0
U006542,1,0.0,0.0,0.0,7.0,6.0,0.0
U006543,1,1.0,44.55,0.0,6.0,6.0,0.0
U006544,1,1.0,468.3,0.0,8.0,8.0,0.0
U006545,2,1.0,19.99,0.0,11.0,11.0,0.0
U006546,1,2.0,229.59,0.0,6.0,6.0,1.0
U006547,2,3.0,1136.99,0.0,10.0,10.0,0.0
U006548,3,5.0,4443.79,0.0,5.0,5.0,1.0
U006549,0,1.0,131.83,1.0,7.0,7.0,0.0
U006550,3,5.0,2897.0600000000004,0.0,7.0,7.0,0.0
U006551,2,3.0,2408.29,0.0,10.0,10.0,0.0
U006552,2,0.0,0.0,0.0,12.0,12.0,0.0
U006553,2,2.0,1196.8700000000001,0.0,11.0,11.0,0.0
U006554,2,0.0,0.0,0.0,9.0,9.0,0.0
U006555,3,6.0,6944.49,0.16666666666666666,14.0,14.0,1.0
U006556,2,3.0,1739.66,0.0,10.0,10.0,0.0
U006557,3,4.0,3644.39,0.25,10.0,10.0,1.0
U006558,1,1.0,947.24,0.0,8.0,8.0,1.0
U006559,3,5.0,4920.18,0.4,8.0,8.0,1.0
U006560,2,2.0,1778.74,0.0,10.0,10.0,1.0
U006561,2,2.0,1076.3,0.0,12.0,12.0,0.0
U006562,1,2.0,511.75,0.0,8.0,8.0,1.0
U006563,2,0.0,0.0,0.0,11.0,11.0,0.0
U006564,2,3.0,854.63,0.0,16.0,15.0,0.0
U006565,3,4.0,5168.95,0.25,14.0,14.0,0.0
U006566,0,1.0,1218.64,1.0,5.0,5.0,0.0
U006567,1,2.0,646.8900000000001,0.0,5.0,5.0,0.0
U006568,2,2.0,465.19,0.0,9.0,9.0,1.0
U006569,0,3.0,4243.38,0.6666666666666666,4.0,4.0,0.0
U006570,1,1.0,1707.41,0.0,4.0,4.0,1.0
U006571,1,0.0,0.0,0.0,8.0,8.0,0.0
U006572,2,1.0,313.89,0.0,9.0,9.0,0.0
U006573,1,0.0,0.0,0.0,8.0,8.0,0.0
U006574,3,3.0,2380.35,0.0,5.0,5.0,1.0
U006575,0,5.0,1551.6,0.8,10.0,10.0,0.0
U006576,1,2.0,275.69,0.0,7.0,7.0,0.0
U006577,3,5.0,2418.92,0.4,13.0,13.0,1.0
U006578,0,2.0,544.86,0.5,7.0,7.0,0.0
U006579,2,2.0,314.23,0.5,12.0,12.0,1.0
U006580,1,3.0,838.24,0.0,6.0,6.0,0.0
U006581,0,3.0,1546.38,0.6666666666666666,5.0,5.0,0.0
U006582,3,4.0,2459.36,0.0,9.0,9.0,1.0
U006583,3,3.0,1914.01,0.3333333333333333,8.0,8.0,2.0
U006584,3,3.0,3196.1000000000004,0.0,10.0,10.0,1.0
U006585,0,2.0,1588.19,0.5,6.0,6.0,0.0
U006586,0,1.0,1737.05,1.0,7.0,7.0,0.0
U006587,1,1.0,14.81,0.0,6.0,6.0,0.0
U006588,1,1.0,991.35,0.0,8.0,8.0,0.0
U006589,3,2.0,2620.62,0.5,10.0,10.0,1.0
U006590,3,3.0,4448.0,0.3333333333333333,7.0,7.0,0.0
U006591,0,2.0,1209.98,0.5,10.0,10.0,0.0
U006592,1,1.0,2040.11,0.0,4.0,4.0,0.0
U006593,1,1.0,745.53,0.0,4.0,4.0,1.0
U006594,1,1.0,47.54,0.0,6.0,6.0,0.0
U006595,2,0.0,0.0,0.0,9.0,9.0,0.0
U006596,3,4.0,6141.87,0.25,10.0,10.0,0.0
U006597,1,1.0,5.2,0.0,7.0,7.0,0.0
U006598,0,2.0,1071.21,0.5,9.0,9.0,0.0
U006599,3,3.0,1259.32,0.0,6.0,6.0,1.0
U006600,3,4.0,2938.55,0.0,15.0,15.0,2.0
U006601,3,3.0,5426.200000000001,0.6666666666666666,5.0,5.0,0.0
U006602,1,2.0,324.82,0.0,7.0,7.0,0.0
U006603,3,3.0,1915.5300000000002,0.0,6.0,6.0,1.0
U006604,3,4.0,373.69000000000005,0.0,9.0,9.0,3.0
U006605,1,2.0,1729.5,0.0,7.0,7.0,0.0
U006606,3,5.0,2894.8900000000003,0.2,10.0,10.0,1.0
U006607,1,1.0,70.34,0.0,4.0,4.0,0.0
U006608,1,2.0,586.04,0.0,3.0,3.0,1.0
U006609,0,2.0,2106.91,1.0,6.0,6.0,0.0
U006610,3,5.0,3705.31,0.0,4.0,4.0,0.0
U006611,2,2.0,3363.25,0.0,12.0,12.0,0.0
U006612,2,0.0,0.0,0.0,9.0,9.0,0.0
U006613,2,2.0,1321.47,0.0,11.0,11.0,1.0
U006614,0,2.0,393.8,0.5,5.0,5.0,0.0
U006615,2,1.0,138.74,0.0,15.0,15.0,1.0
U006616,2,1.0,51.65,0.0,9.0,9.0,0.0
U006617,1,0.0,0.0,0.0,6.0,6.0,0.0
U006618,3,4.0,3792.3,0.0,1.0,1.0,1.0
U006619,2,0.0,0.0,0.0,9.0,9.0,0.0
U006620,2,2.0,3034.53,0.0,10.0,10.0,0.0
U006621,1,3.0,320.98,0.3333333333333333,6.0,6.0,0.0
U006622,0,3.0,2174.88,0.6666666666666666,8.0,8.0,0.0
U006623,2,0.0,0.0,0.0,9.0,9.0,0.0
U006624,2,3.0,1827.76,0.6666666666666666,13.0,13.0,1.0
U006625,2,1.0,5.55,0.0,13.0,13.0,0.0
U006626,1,1.0,346.42,0.0,6.0,6.0,0.0
U006627,2,4.0,2812.4599999999996,0.25,11.0,11.0,0.0
U006628,3,3.0,1541.3600000000001,0.3333333333333333,7.0,7.0,1.0
U006629,0,2.0,3589.29,0.5,7.0,7.0,0.0
U006630,0,4.0,1935.38,0.5,6.0,6.0,0.0
U006631,2,2.0,1467.71,0.0,10.0,10.0,0.0
U006632,2,2.0,5943.7,0.0,14.0,14.0,0.0
U006633,3,3.0,279.53999999999996,0.3333333333333333,8.0,8.0,1.0
U006634,2,1.0,73.95,0.0,13.0,13.0,0.0
U006635,3,4.0,2290.33,0.25,8.0,8.0,0.0
U006636,1,0.0,0.0,0.0,8.0,8.0,0.0
U006637,3,5.0,1658.44,0.2,9.0,9.0,0.0
U006638,1,2.0,479.20000000000005,0.0,8.0,8.0,1.0
U006639,1,2.0,725.89,0.0,5.0,5.0,1.0
U006640,1,1.0,1199.77,0.0,3.0,3.0,0.0
U006641,2,3.0,1356.03,0.3333333333333333,12.0,12.0,1.0
U006642,2,4.0,2679.15,0.25,12.0,12.0,0.0
U006643,3,3.0,3406.08,0.0,9.0,9.0,0.0
U006644,2,4.0,2193.0600000000004,0.25,12.0,12.0,0.0
U006645,0,4.0,1807.78,0.75,9.0,9.0,0.0
U006646,2,2.0,1158.5,0.0,9.0,9.0,1.0
U006647,1,2.0,2105.74,0.0,3.0,3.0,0.0
U006648,2,3.0,900.6099999999999,0.3333333333333333,10.0,10.0,1.0
U006649,0,4.0,1817.74,0.75,13.0,13.0,0.0
U006650,0,1.0,1673.47,1.0,8.0,8.0,0.0
U006651,1,2.0,798.1500000000001,0.5,2.0,2.0,1.0
U006652,1,1.0,1832.31,0.0,8.0,8.0,0.0
U006653,2,1.0,157.22,0.0,11.0,11.0,0.0
U006654,1,1.0,395.69,0.0,6.0,6.0,0.0
U006655,1,1.0,222.12,0.0,7.0,7.0,0.0
U006656,0,2.0,411.62,1.0,6.0,6.0,0.0
U006657,2,3.0,2027.05,0.0,12.0,12.0,1.0
U006658,2,1.0,45.72,0.0,10.0,10.0,0.0
U006659,3,6.0,2971.6400000000003,0.16666666666666666,12.0,12.0,2.0
U006660,3,7.0,2464.84,0.0,6.0,6.0,3.0
U006661,0,1.0,1728.4,1.0,7.0,7.0,0.0
U006662,1,1.0,71.51,0.0,7.0,7.0,1.0
U006663,3,2.0,4927.4,0.0,6.0,6.0,0.0
U006664,0,2.0,2398.35,0.5,7.0,7.0,0.0
U006665,3,2.0,3768.09,0.0,7.0,7.0,0.0
U006666,3,1.0,3500.02,0.0,6.0,6.0,1.0
U006667,1,2.0,878.13,0.0,8.0,8.0,1.0
U006668,2,2.0,1914.74,0.5,15.0,15.0,1.0
U006669,1,2.0,1408.92,0.0,6.0,6.0,0.0
U006670,2,1.0,83.13,0.0,15.0,15.0,0.0
U006671,0,1.0,1148.7,1.0,12.0,12.0,0.0
U006672,0,3.0,700.82,0.6666666666666666,4.0,4.0,0.0
U006673,3,4.0,4970.37,0.0,15.0,15.0,1.0
U006674,1,2.0,438.72,0.0,6.0,6.0,0.0
U006675,2,1.0,10.61,0.0,11.0,11.0,0.0
U006676,0,2.0,777.58,0.5,7.0,7.0,1.0
U006677,2,0.0,0.0,0.0,9.0,9.0,0.0
U006678,0,2.0,157.48,0.5,5.0,5.0,0.0
U006679,2,2.0,857.77,0.0,11.0,11.0,2.0
U006680,0,4.0,1795.02,0.5,7.0,7.0,0.0
U006681,1,1.0,45.96,0.0,7.0,7.0,0.0
U006682,1,3.0,109.06,0.0,8.0,8.0,0.0
U006683,2,0.0,0.0,0.0,9.0,9.0,0.0
U006684,1,2.0,703.13,0.0,5.0,5.0,0.0
U006685,2,2.0,1364.36,0.0,9.0,9.0,0.0
U006686,3,4.0,1435.3200000000002,0.0,10.0,10.0,1.0
U006687,1,1.0,314.64,0.0,4.0,4.0,1.0
U006688,2,0.0,0.0,0.0,13.0,13.0,0.0
U006689,2,2.0,842.55,0.0,9.0,9.0,1.0
U006690,0,3.0,1288.1999999999998,0.6666666666666666,7.0,7.0,1.0
U006691,0,1.0,1448.06,1.0,6.0,6.0,0.0
U006692,2,1.0,957.88,0.0,11.0,11.0,0.0
U006693,1,0.0,0.0,0.0,6.0,6.0,0.0
U006694,2,4.0,814.97,0.25,10.0,10.0,0.0
U006695,0,1.0,721.64,1.0,7.0,7.0,0.0
U006696,3,4.0,7369.37,0.25,7.0,7.0,2.0
U006697,1,2.0,1097.73,0.0,6.0,6.0,0.0
U006698,3,4.0,2252.55,0.0,8.0,8.0,0.0
U006699,3,6.0,1413.56,0.16666666666666666,10.0,10.0,1.0
U006700,2,0.0,0.0,0.0,11.0,11.0,0.0
U006701,2,3.0,542.28,0.0,11.0,11.0,1.0
U006702,1,2.0,662.88,0.0,8.0,8.0,1.0
U006703,1,2.0,351.65,0.0,4.0,4.0,1.0
U006704,3,3.0,4931.33,0.0,10.0,10.0,0.0
U006705,0,3.0,2170.91,0.3333333333333333,8.0,8.0,0.0
U006706,3,2.0,939.4200000000001,0.0,7.0,7.0,2.0
U006707,1,1.0,118.5,0.0,5.0,5.0,0.0
U006708,3,6.0,2363.3,0.3333333333333333,5.0,5.0,2.0
U006709,1,1.0,398.55,0.0,8.0,8.0,0.0
U006710,1,2.0,70.37,0.0,8.0,8.0,1.0
U006711,0,1.0,168.63,1.0,11.0,11.0,0.0
U006712,1,2.0,880.1800000000001,0.0,6.0,6.0,0.0
U006713,2,1.0,115.21,0.0,9.0,9.0,1.0
U006714,1,2.0,1467.23,0.0,8.0,8.0,0.0
U006715,2,0.0,0.0,0.0,10.0,10.0,0.0
U006716,1,3.0,206.91,0.0,5.0,5.0,1.0
U006717,2,0.0,0.0,0.0,9.0,9.0,0.0
U006718,0,3.0,1902.7,0.6666666666666666,9.0,9.0,1.0
U006719,1,1.0,1262.82,0.0,8.0,8.0,0.0
U006720,2,2.0,625.25,0.0,11.0,11.0,0.0
U006721,2,0.0,0.0,0.0,10.0,10.0,0.0
U006722,3,4.0,4388.8099999999995,0.0,5.0,5.0,3.0
U006723,1,2.0,2401.69,0.0,7.0,7.0,0.0
U006724,0,1.0,250.41,1.0,8.0,8.0,0.0
U006725,2,1.0,27.23,0.0,9.0,9.0,0.0
U006726,2,0.0,0.0,0.0,9.0,9.0,0.0
U006727,1,0.0,0.0,0.0,6.0,6.0,0.0
U006728,1,1.0,422.15,0.0,7.0,7.0,1.0
U006729,2,2.0,899.87,0.5,13.0,13.0,1.0
U006730,0,1.0,939.7,1.0,5.0,5.0,0.0
U006731,2,2.0,684.1700000000001,0.0,9.0,9.0,0.0
U006732,1,0.0,0.0,0.0,7.0,7.0,0.0
U006733,2,1.0,460.74,0.0,11.0,11.0,0.0
U006734,0,2.0,127.56,0.5,9.0,9.0,0.0
U006735,2,4.0,1434.25,0.25,10.0,10.0,0.0
U006736,1,1.0,44.38,0.0,6.0,6.0,0.0
U006737,2,0.0,0.0,0.0,12.0,12.0,0.0
U006738,2,1.0,766.91,0.0,11.0,11.0,0.0
U006739,0,2.0,151.83,0.5,8.0,8.0,0.0
U006740,2,2.0,336.52,0.0,13.0,13.0,0.0
U006741,2,2.0,1242.47,0.5,13.0,13.0,0.0
U006742,1,2.0,1034.3,0.0,6.0,6.0,1.0
U006743,1,3.0,331.38,0.0,2.0,2.0,1.0
U006744,3,7.0,6087.21,0.2857142857142857,4.0,4.0,0.0
U006745,1,0.0,0.0,0.0,8.0,8.0,0.0
U006746,1,1.0,252.09,0.0,5.0,5.0,1.0
U006747,1,1.0,134.39,0.0,8.0,8.0,0.0
U006748,2,2.0,1256.1100000000001,0.0,12.0,12.0,0.0
U006749,2,3.0,301.21,0.6666666666666666,14.0,14.0,0.0
U006750,3,5.0,2832.75,0.6,4.0,4.0,1.0
U006751,3,3.0,3868.2999999999997,0.0,8.0,8.0,0.0
U006752,2,0.0,0.0,0.0,14.0,14.0,0.0
U006753,1,1.0,61.86,0.0,6.0,6.0,1.0
U006754,3,7.0,3345.25,0.14285714285714285,3.0,3.0,2.0
U006755,1,4.0,1304.35,0.0,4.0,4.0,0.0
U006756,1,0.0,0.0,0.0,8.0,8.0,0.0
U006757,1,1.0,900.12,0.0,8.0,8.0,0.0
U006758,2,1.0,577.93,0.0,9.0,9.0,0.0
U006759,1,3.0,297.66,0.0,5.0,5.0,1.0
U006760,1,2.0,627.3699999999999,0.0,6.0,6.0,0.0
U006761,2,0.0,0.0,0.0,9.0,9.0,0.0
U006762,2,2.0,4718.13,0.0,14.0,14.0,0.0
U006763,3,4.0,3724.2299999999996,0.25,11.0,11.0,1.0
U006764,1,2.0,173.73,0.0,7.0,7.0,1.0
U006765,3,4.0,2909.22,0.25,11.0,11.0,0.0
U006766,0,2.0,897.23,0.5,8.0,8.0,0.0
U006767,1,0.0,0.0,0.0,7.0,7.0,0.0
U006768,3,2.0,2054.52,0.0,8.0,8.0,1.0
U006769,1,1.0,342.07,0.0,8.0,8.0,0.0
U006770,1,3.0,1822.11,0.3333333333333333,3.0,3.0,0.0
U006771,2,4.0,1086.62,0.0,9.0,9.0,0.0
U006772,1,1.0,52.93,0.0,5.0,5.0,1.0
U006773,0,1.0,990.89,1.0,12.0,12.0,0.0
U006774,2,0.0,0.0,0.0,12.0,12.0,0.0
U006775,1,0.0,0.0,0.0,5.0,5.0,0.0
U006776,2,1.0,2604.54,0.0,9.0,9.0,0.0
U006777,3,5.0,1975.46,0.0,4.0,4.0,0.0
U006778,0,2.0,1680.89,0.5,7.0,7.0,0.0
U006779,0,1.0,551.96,1.0,8.0,8.0,0.0
U006780,1,1.0,18.98,0.0,5.0,5.0,0.0
U006781,0,1.0,313.56,1.0,6.0,6.0,0.0
U006782,0,2.0,1311.57,0.5,9.0,9.0,0.0
U006783,3,5.0,4394.28,0.0,6.0,6.0,3.0
U006784,1,1.0,6.95,0.0,4.0,4.0,0.0
U006785,3,3.0,1984.1299999999999,0.0,6.0,6.0,3.0
U006786,1,1.0,484.55,0.0,7.0,7.0,0.0
